  1.69  .252539285 -9.935956
  1.7  .254033601 -9.76785529
  1.71  .255527916 -9.59754052
  1.72  .257022231 -9.42501707
  1.73  .258516547 -9.2502904
  1.74  .260010862 -9.07336606
  1.75  .261505177 -8.89424968
  1.76  .262999493 -8.712947
  1.77  .264493808 -8.52946384
  1.78  .265988123 -8.3438061
  1.79  .267482438 -8.15597981
  1.8  .268976754 -7.96599105
  1.81  .270471069 -7.77384602
  1.82  .271965384 -7.579551
  1.83  .2734597 -7.38311237
  1.84  .274954015 -7.18453659
  1.85  .27644833 -6.98383022
  1.86  .277942646 -6.78099991
  1.87  .279436961 -6.5760524
  1.88  .280931276 -6.36899451
  1.89  .282425591 -6.15983318
  1.9  .283919907 -5.9485754
  1.91  .285414222 -5.73522828
  1.92  .286908537 -5.51979899
  1.93  .288402853 -5.30229481
  1.94  .289897168 -5.08272309
  1.95  .291391483 -4.86109128
  1.96  .292885799 -4.63740689
  1.97  .294380114 -4.41167753
  1.98  .295874429 -4.1839109
  1.99  .297368744 -3.95411476
  2.  .29886306 -3.72229695
  2.01  .300357375 -3.48846541
  2.02  .30185169 -3.25262813
  2.03  .303346006 -3.01479321
  2.04  .304840321 -2.77496878
  2.05  .306334636 -2.53316307
  2.06  .307828951 -2.28938439
  2.07  .309323267 -2.04364109
  2.08  .310817582 -1.79594162
  2.09  .312311897 -1.54629448
  2.1  .313806213 -1.29470823
  2.11  .315300528 -1.04119152
  2.12  .316794843 -.785753036
  2.13  .318289159 -.528401539
  2.14  .319783474 -.269145845
  2.15  .321277789 -.00799483237
  2.16  .322772104  .255042567
  2.17  .32426642  .519957365
  2.18  .325760735  .78674052
  2.19  .32725505  1.05538294
  2.2  .328749366  1.32587548
  2.21  .330243681  1.59820894
  2.22  .331737996  1.87237409
  2.23  .333232312  2.14836164
  2.24  .334726627  2.42616227
  2.25  .336220942  2.70576659
  2.26  .337715257  2.9871652
  2.27  .339209573  3.27034864
  2.28  .340703888  3.55530743
  2.29  .342198203  3.84203204
  2.3  .343692519  4.13051291
  2.31  .345186834  4.42074044
  2.32  .346681149  4.71270502
  2.33  .348175465  5.00639698
  2.34  .34966978  5.30180665
  2.35  .351164095  5.59892432
  2.36  .35265841  5.89774026
  2.37  .354152726  6.19824471
  2.38  .355647041  6.50042788
  2.39  .357141356  6.80427999
  2.4  .358635672  7.10979121
  2.41  .360129987  7.4169517
  2.42  .361624302  7.72575162
  2.43  .363118618  8.0361811
  2.44  .364612933  8.34823026
  2.45  .366107248  8.6618892
  2.46  .367601563  8.97714804
  2.47  .369095879  9.29399685
  2.48  .370590194  9.61242572
  2.49  .372084509  9.93242472
  2.5  .373578825  10.2539839
  2.51  .37507314  10.5770934
  2.52  .376567455  10.9017432
  2.53  .378061771  11.2279235
  2.54  .379556086  11.5556242
  2.55  .381050401  11.8848354
  2.56  .382544716  12.2155472
  2.57  .384039032  12.5477497
  2.58  .385533347  12.881433
  2.59  .387027662  13.2165871
  2.6  .388521978  13.5532022
  2.61  .390016293  13.8912682
  2.62  .391510608  14.2307754
  2.63  .393004924  14.5717139
  2.64  .394499239  14.9140738
  2.65  .395993554  15.2578452
