  2.83  .422891229  22.2843189
  2.84  .424385545  22.6595791
  2.85  .42587986  23.0360573
  2.86  .427374175  23.4137438
  2.87  .428868491  23.7926291
  2.88  .430362806  24.1727037
  2.89  .431857121  24.5539579
  2.9  .433351437  24.9363823
  2.91  .434845752  25.3199676
  2.92  .436340067  25.7047042
  2.93  .437834382  26.0905828
  2.94  .439328698  26.4775941
  2.95  .440823013  26.8657287
  2.96  .442317328  27.2549775
  2.97  .443811644  27.6453313
  2.98  .445305959  28.0367807
  2.99  .446800274  28.4293168
  3.  .44829459  28.8229305
  3.01  .449788905  29.2176125
  3.02  .45128322  29.6133541
  3.03  .452777535  30.0101461
  3.04  .454271851  30.4079797
  3.05  .455766166  30.806846
  3.06  .457260481  31.2067362
  3.07  .458754797  31.6076413
  3.08  .460249112  32.0095528
  3.09  .461743427  32.4124619
  3.1  .463237743  32.8163598
  3.11  .464732058  33.221238
  3.12  .466226373  33.627088
  3.13  .467720688  34.0339011
  3.14  .469215004  34.4416689
  3.15  .470709319  34.8503829
  3.16  .472203634  35.2600347
  3.17  .47369795  35.670616
  3.18  .475192265  36.0821184
  3.19  .47668658  36.4945338
  3.2  .478180896  36.9078538
  3.21  .479675211  37.3220702
  3.22  .481169526  37.7371751
  3.23  .482663841  38.1531602
  3.24  .484158157  38.5700175
  3.25  .485652472  38.9877391
  3.26  .487146787  39.406317
  3.27  .488641103  39.8257432
  3.28  .490135418  40.24601
  3.29  .491629733  40.6671094
  3.3  .493124049  41.0890339
  3.31  .494618364  41.5117756
  3.32  .496112679  41.9353268
  3.33  .497606994  42.3596799
  3.34  .49910131  42.7848275
  3.35  .500595625  43.2107618
  3.36  .50208994  43.6374755
  3.37  .503584256  44.064961
  3.38  .505078571  44.493211
  3.39  .506572886  44.9222182
  3.4  .508067201  45.3519752
  3.41  .509561517  45.7824748
  3.42  .511055832  46.2137097
  3.43  .512550147  46.6456728
  3.44  .514044463  47.078357
  3.45  .515538778  47.5117552
  3.46  .517033093  47.9458603
  3.47  .518527409  48.3806654
  3.48  .520021724  48.8161636
  3.49  .521516039  49.2523478
  3.5  .523010354  49.6892114
  3.51  .52450467  50.1267474
  3.52  .525998985  50.5649492
  3.53  .5274933  51.0038099
  3.54  .528987616  51.443323
  3.55  .530481931  51.8834817
  3.56  .531976246  52.3242796
  3.57  .533470562  52.76571
  3.58  .534964877  53.2077665
  3.59  .536459192  53.6504427
  3.6  .537953507  54.093732
  3.61  .539447823  54.5376283
  3.62  .540942138  54.982125
  3.63  .542436453  55.427216
  3.64  .543930769  55.872895
  3.65  .545425084  56.3191559
  3.66  .546919399  56.7659924
  3.67  .548413715  57.2133985
  3.68  .54990803  57.6613681
  3.69  .551402345  58.1098952
  3.7  .55289666  58.5589738
  3.71  .554390976  59.008598
  3.72  .555885291  59.4587618
  3.73  .557379606  59.9094595
  3.74  .558873922  60.3606852
  3.75  .560368237  60.8124331
  3.76  .561862552  61.2646975
  3.77  .563356868  61.7174728
  3.78  .564851183  62.1707532
  3.79  .566345498  62.6245331
  3.8  .567839813  63.0788071
  3.81  .569334129  63.5335695
  3.82  .570828444  63.9888149
  3.83  .572322759  64.4445378
  3.84  .573817075  64.9007328
  3.85  .57531139  65.3573946
  3.86  .576805705  65.8145177
  3.87  .578300021  66.272097
  3.88  .579794336  66.7301272
  3.89  .581288651  67.188603
  3.9  .582782966  67.6475192
  3.91  .584277282  68.1068708
  3.92  .585771597  68.5666527
  3.93  .587265912  69.0268597
  3.94  .588760228  69.4874868
  3.95  .590254543  69.9485291
  3.96  .591748858  70.4099816
  3.97  .593243174  70.8718394
  3.98  .594737489  71.3340976
  3.99  .596231804  71.7967513
  4.  .597726119  72.2597958
  4.01  .599220435  72.7232263
  4.02  .60071475  73.187038
  4.03  .602209065  73.6512263
  4.04  .603703381  74.1157865
  4.05  .605197696  74.5807139
  4.06  .606692011  75.046004
  4.07  .608186326  75.5116522
  4.08  .609680642  75.977654
  4.09  .611174957  76.4440048
  4.1  .612669272  76.9107003
  4.11  .614163588  77.377736
  4.12  .615657903  77.8451075
  4.13  .617152218  78.3128105
  4.14  .618646534  78.7808407
  4.15  .620140849  79.2491936
  4.16  .621635164  79.7178652
  4.17  .623129479  80.1868511
  4.18  .624623795  80.6561472
  4.19  .62611811  81.1257494
  4.2  .627612425  81.5956534
  4.21  .629106741  82.0658552
  4.22  .630601056  82.5363507
  4.23  .632095371  83.0071359
  4.24  .633589687  83.4782069
  4.25  .635084002  83.9495595
  4.26  .636578317  84.4211899
  4.27  .638072632  84.8930942
  4.28  .639566948  85.3652684
  4.29  .641061263  85.8377088
  4.3  .642555578  86.3104116
  4.31  .644049894  86.7833728
  4.32  .645544209  87.2565888
  4.33  .647038524  87.7300558
  4.34  .64853284  88.2037702
  4.35  .650027155  88.6777282
  4.36  .65152147  89.1519263
  4.37  .653015785  89.6263607
  4.38  .654510101  90.1010279
  4.39  .656004416  90.5759244
  4.4  .657498731  91.0510466
  4.41  .658993047  91.5263909
  4.42  .660487362  92.0019541
  4.43  .661981677  92.4777324
  4.44  .663475993  92.9537227
  4.45  .664970308  93.4299214
  4.46  .666464623  93.9063252
  4.47  .667958938  94.3829307
  4.48  .669453254  94.8597347
  4.49  .670947569  95.3367338
  4.5  .672441884  95.8139248
  4.51  .6739362  96.2913044
  4.52  .675430515  96.7688695
  4.53  .67692483  97.2466167
  4.54  .678419146  97.7245431
  4.55  .679913461  98.2026454
  4.56  .681407776  98.6809205
  4.57  .682902091  99.1593653
  4.58  .684396407  99.6379769
  4.59  .685890722  100.116752
  4.6  .687385037  100.595688
  4.61  .688879353  101.074781
  4.62  .690373668  101.554029
  4.63  .691867983  102.033429
  4.64  .693362299  102.512978
  4.65  .694856614  102.992672
  4.66  .696350929  103.47251
  4.67  .697845244  103.952487
  4.68  .69933956  104.432602
  4.69  .700833875  104.912852
  4.7  .70232819  105.393233
  4.71  .703822506  105.873744
  4.72  .705316821  106.35438
  4.73  .706811136  106.83514
  4.74  .708305451  107.316021
  4.75  .709799767  107.797021
  4.76  .711294082  108.278135
  4.77  .712788397  108.759363
  4.78  .714282713  109.240701
  4.79  .715777028  109.722146
  4.8  .717271343  110.203697
  4.81  .718765659  110.685351
  4.82  .720259974  111.167104
  4.83  .721754289  111.648955
  4.84  .723248604  112.130901
  4.85  .72474292  112.61294
  4.86  .726237235  113.095068
  4.87  .72773155  113.577285
  4.88  .729225866  114.059587
  4.89  .730720181  114.541972
  4.9  .732214496  115.024437
  4.91  .733708812  115.506981
  4.92  .735203127  115.9896
  4.93  .736697442  116.472293
  4.94  .738191757  116.955058
  4.95  .739686073  117.437891
  4.96  .741180388  117.920792
  4.97  .742674703  118.403756
  4.98  .744169019  118.886783
  4.99  .745663334  119.369871
  5.  .747157649  119.853016
  5.01  .748651965  120.336217
  5.02  .75014628  120.819471
  5.03  .751640595  121.302777
  5.04  .75313491  121.786133
  5.05  .754629226  122.269536
  5.06  .756123541  122.752984
  5.07  .757617856  123.236475
  5.08  .759112172  123.720007
  5.09  .760606487  124.203578
