  2.31532301  .14943153
  3.22488379  .164374683
  4.32312539  .179317836
  5.62009771  .194260989
  7.12506364  .209204142
  8.84659775  .224147295
  10.7925862  .239090448
  12.9702027  .254033601
  15.3858854  .268976754
  18.0453201  .283919907
  20.9534344  .29886306
  24.1144006  .313806213
  27.5316472  .328749366
  31.2078789  .343692519
  35.1451034  .358635672
  39.3446636  .373578825
  43.5241759  .388521978
  47.1624317  .403465131
  50.7795491  .418408284
  54.4549063  .433351437
  57.9051103  .44829459
  61.3359122  .463237743
  64.8734666  .478180896
  68.5351048  .493124049
  72.3271301  .508067201
  76.2529983  .523010354
  80.3148879  .537953507
  84.51426  .55289666
  88.8521112  .567839813
  93.3291068  .582782966
  97.9456601  .597726119
  102.701983  .612669272
  107.59812  .627612425
  112.633975  .642555578
  117.809331  .657498731
  123.123862  .672441884
  128.577148  .687385037
  134.168687  .70232819
  139.897899  .717271343
  145.76414  .732214496
  151.766701  .747157649
  157.85931  .762100802
  164.132402  .777043955
  170.538908  .791987108
  177.07846  .806930261
  183.750121  .821873414
  190.552924  .836816567
  197.485869  .85175972
  204.547924  .866702873
  211.738032  .881646026
  219.055108  .896589179
  226.498043  .911532332
  234.065707  .926475485
  241.756946  .941418638
  249.613585  .956361791
  257.547996  .971304944
  265.602311  .986248097
  273.775329  1.00119125
  282.065797  1.0161344
  290.472444  1.03107756
  298.993979  1.04602071
  307.629086  1.06096386
  316.376429  1.07590701
  325.234646  1.09085017
  334.202347  1.10579332
  343.278112  1.12073647
  352.460487  1.13567963
  361.747982  1.15062278
  371.139062  1.16556593
  380.609666  1.18050909
  390.202929  1.19545224
  399.896716  1.21039539
  409.686688  1.22533854
  419.571698  1.2402817
  429.54959  1.25522485
  439.618129  1.270168
  449.774768  1.28511116
